--------- beginning of main
99517311,TOUCH_RAW,MOVE,0,4,686.16,1341.65,0.63533,0.63435,1.0000,0.0412,-1
99517311,TOUCH_RAW,MOVE,1,4,707.40,958.63,0.65500,0.45325,1.0000,0.0235,-1
99517311,TOUCH_RAW,MOVE,2,4,433.94,950.06,0.40179,0.44920,1.0000,0.0118,-1
99517311,TOUCH_RAW,MOVE,3,4,210.19,1012.60,0.19462,0.47877,1.0000,0.0176,-1
99517329,TOUCH_RAW,MOVE,0,4,693.79,1366.98,0.64240,0.64632,1.0000,0.0451,-1
99517329,TOUCH_RAW,MOVE,1,4,704.18,930.68,0.65202,0.44004,1.0000,0.0157,-1
99517329,TOUCH_RAW,MOVE,2,4,429.40,919.77,0.39759,0.43488,1.0000,0.0137,-1
99517329,TOUCH_RAW,MOVE,3,4,202.46,982.21,0.18746,0.46440,1.0000,0.0176,-1
99517337,MIDI_COMMIT,9,2,4
99517337,MIDI_TX,NOTE_OFF,2,68,0
99517337,MIDI_TX,NOTE_ON,2,63,1
99517337,MIDI_TX,NOTE_OFF,3,72,0
99517337,MIDI_TX,NOTE_ON,3,67,1
99517337,MIDI_TX,NOTE_OFF,4,75,0
99517337,MIDI_TX,NOTE_ON,4,70,1
99517337,MIDI_TX,NOTE_OFF,5,79,0
99517337,MIDI_TX,NOTE_ON,5,74,1
99517345,TOUCH_RAW,MOVE,0,4,700.56,1389.98,0.64867,0.65720,1.0000,0.0412,-1
99517345,TOUCH_RAW,MOVE,1,4,698.94,901.35,0.64717,0.42617,1.0000,0.0176,-1
99517345,TOUCH_RAW,MOVE,2,4,424.41,891.67,0.39297,0.42160,1.0000,0.0157,-1
99517345,TOUCH_RAW,MOVE,3,4,197.09,953.37,0.18250,0.45077,1.0000,0.0176,-1
99517353,MIDI_COMMIT,10,2,4
99517353,MIDI_TX,NOTE_OFF,2,63,0
99517353,MIDI_TX,NOTE_ON,2,70,1
99517353,MIDI_TX,NOTE_OFF,3,67,0
99517353,MIDI_TX,NOTE_ON,3,74,1
99517353,MIDI_TX,NOTE_OFF,4,70,0
99517353,MIDI_TX,NOTE_ON,4,77,1
99517353,MIDI_TX,NOTE_OFF,5,74,0
99517354,MIDI_TX,NOTE_ON,5,81,1
99517362,TOUCH_RAW,MOVE,0,4,706.34,1413.44,0.65402,0.66829,1.0000,0.0510,-1
99517362,TOUCH_RAW,MOVE,1,4,694.91,865.50,0.64343,0.40922,1.0000,0.0235,-1
99517362,TOUCH_RAW,MOVE,2,4,417.61,860.00,0.38667,0.40662,1.0000,0.0137,-1
99517362,TOUCH_RAW,MOVE,3,4,193.85,921.13,0.17949,0.43552,1.0000,0.0176,-1
99517379,TOUCH_RAW,MOVE,0,4,713.29,1439.37,0.66045,0.68055,1.0000,0.0451,-1
99517379,TOUCH_RAW,MOVE,1,4,691.39,826.77,0.64018,0.39091,1.0000,0.0176,-1
99517379,TOUCH_RAW,MOVE,2,4,416.72,818.82,0.38585,0.38715,1.0000,0.0059,-1
99517379,TOUCH_RAW,MOVE,3,4,189.17,883.74,0.17515,0.41785,1.0000,0.0235,-1
99517394,MIDI_COMMIT,11,2,4
99517395,MIDI_TX,NOTE_OFF,2,70,0
99517395,MIDI_TX,NOTE_ON,2,65,1
99517395,MIDI_TX,NOTE_OFF,3,74,0
99517395,MIDI_TX,NOTE_ON,3,69,1
99517395,MIDI_TX,NOTE_OFF,4,77,0
99517395,MIDI_TX,NOTE_ON,4,72,1
99517395,MIDI_TX,NOTE_OFF,5,81,0
99517395,MIDI_TX,NOTE_ON,5,76,1
99517396,TOUCH_RAW,MOVE,0,4,720.85,1467.82,0.66745,0.69401,1.0000,0.0510,-1
99517396,TOUCH_RAW,MOVE,1,4,685.21,792.77,0.63446,0.37483,1.0000,0.0176,-1
99517396,TOUCH_RAW,MOVE,2,4,416.70,773.87,0.38584,0.36590,1.0000,0.0137,-1
99517396,TOUCH_RAW,MOVE,3,4,185.35,845.53,0.17162,0.39978,1.0000,0.0235,-1
99517413,TOUCH_RAW,MOVE,0,4,728.90,1496.76,0.67491,0.70769,1.0000,0.0510,-1
99517413,TOUCH_RAW,MOVE,1,4,678.01,768.51,0.62779,0.36336,1.0000,0.0176,-1
99517413,TOUCH_RAW,MOVE,2,4,418.68,734.11,0.38766,0.34710,1.0000,0.0314,-1
99517413,TOUCH_RAW,MOVE,3,4,182.23,812.58,0.16873,0.38420,1.0000,0.0373,-1
99517431,TOUCH_RAW,MOVE,0,4,737.78,1527.18,0.68313,0.72207,1.0000,0.0549,-1
99517431,TOUCH_RAW,MOVE,1,4,670.87,747.18,0.62118,0.35328,1.0000,0.0176,-1
99517431,TOUCH_RAW,MOVE,2,4,418.56,704.72,0.38756,0.33320,1.0000,0.0255,-1
99517431,TOUCH_RAW,MOVE,3,4,178.42,787.30,0.16520,0.37225,1.0000,0.0373,-1
99517453,TOUCH_RAW,MOVE,0,4,744.93,1557.26,0.68975,0.73629,1.0000,0.0608,-1
99517453,TOUCH_RAW,MOVE,1,4,664.92,733.18,0.61567,0.34666,1.0000,0.0059,-1
99517453,TOUCH_RAW,MOVE,2,4,413.37,678.78,0.38275,0.32094,1.0000,0.0176,-1
99517453,TOUCH_RAW,MOVE,3,4,174.18,767.68,0.16128,0.36297,1.0000,0.0255,-1
99517471,TOUCH_RAW,MOVE,0,4,747.34,1580.79,0.69199,0.74742,1.0000,0.0510,-1
99517471,TOUCH_RAW,MOVE,1,4,662.59,727.96,0.61351,0.34419,1.0000,0.0137,-1
99517471,TOUCH_RAW,MOVE,2,4,411.26,667.77,0.38080,0.31573,1.0000,0.0157,-1
99517471,TOUCH_RAW,MOVE,3,4,172.08,760.53,0.15933,0.35959,1.0000,0.0255,-1
99517487,TOUCH_RAW,MOVE,0,4,749.05,1600.63,0.69356,0.75680,1.0000,0.0510,-1
99517487,TOUCH_RAW,MOVE,1,4,660.64,724.49,0.61171,0.34255,1.0000,0.0137,-1
99517487,TOUCH_RAW,MOVE,2,4,413.66,663.58,0.38302,0.31375,1.0000,0.0235,-1
99517487,TOUCH_RAW,MOVE,3,4,170.64,756.35,0.15800,0.35761,1.0000,0.0255,-1
99517503,TOUCH_RAW,MOVE,0,4,750.02,1616.77,0.69446,0.76443,1.0000,0.0510,-1
99517503,TOUCH_RAW,MOVE,1,4,658.52,721.82,0.60974,0.34129,1.0000,0.0137,-1
99517503,TOUCH_RAW,MOVE,2,4,412.78,659.83,0.38220,0.31198,1.0000,0.0176,-1
99517503,TOUCH_RAW,MOVE,3,4,169.14,752.38,0.15661,0.35574,1.0000,0.0255,-1
99517519,TOUCH_RAW,MOVE,0,4,751.07,1630.17,0.69543,0.77077,1.0000,0.0608,-1
99517519,TOUCH_RAW,MOVE,1,4,656.02,718.68,0.60742,0.33980,1.0000,0.0137,-1
99517519,TOUCH_RAW,MOVE,2,4,410.41,655.55,0.38000,0.30995,1.0000,0.0176,-1
99517519,TOUCH_RAW,MOVE,3,4,167.83,748.10,0.15540,0.35371,1.0000,0.0255,-1
99517536,TOUCH_RAW,MOVE,0,4,751.73,1640.74,0.69604,0.77576,1.0000,0.0608,-1
99517536,TOUCH_RAW,MOVE,1,4,652.06,715.54,0.60376,0.33832,1.0000,0.0157,-1
99517536,TOUCH_RAW,MOVE,2,4,408.69,652.70,0.37842,0.30860,1.0000,0.0176,-1
99517536,TOUCH_RAW,MOVE,3,4,166.77,744.96,0.15442,0.35223,1.0000,0.0255,-1
99517553,TOUCH_RAW,MOVE,0,4,753.44,1649.03,0.69763,0.77968,1.0000,0.0510,-1
99517553,TOUCH_RAW,MOVE,1,4,645.34,711.83,0.59753,0.33656,1.0000,0.0157,-1
99517553,TOUCH_RAW,MOVE,2,4,407.11,650.13,0.37695,0.30739,1.0000,0.0176,-1
99517553,TOUCH_RAW,MOVE,3,4,165.72,742.68,0.15344,0.35115,1.0000,0.0275,-1
99517570,TOUCH_RAW,MOVE,0,4,755.02,1654.45,0.69910,0.78225,1.0000,0.0510,-1
99517570,TOUCH_RAW,MOVE,1,4,640.72,708.97,0.59326,0.33521,1.0000,0.0157,-1
99517570,TOUCH_RAW,MOVE,2,4,405.92,647.84,0.37585,0.30631,1.0000,0.0176,-1
99517570,TOUCH_RAW,MOVE,3,4,164.66,740.11,0.15247,0.34993,1.0000,0.0275,-1
99517586,TOUCH_RAW,MOVE,0,4,755.68,1657.88,0.69971,0.78387,1.0000,0.0510,-1
99517586,TOUCH_RAW,MOVE,1,4,638.09,707.26,0.59082,0.33440,1.0000,0.0157,-1
99517586,TOUCH_RAW,MOVE,2,4,405.53,645.84,0.37549,0.30536,1.0000,0.0176,-1
99517586,TOUCH_RAW,MOVE,3,4,164.14,738.39,0.15198,0.34912,1.0000,0.0275,-1
99517603,TOUCH_RAW,MOVE,0,4,755.29,1659.59,0.69934,0.78468,1.0000,0.0510,-1
99517603,TOUCH_RAW,MOVE,1,4,636.64,705.83,0.58948,0.33372,1.0000,0.0157,-1
99517603,TOUCH_RAW,MOVE,2,4,405.13,644.70,0.37512,0.30482,1.0000,0.0176,-1
99517603,TOUCH_RAW,MOVE,3,4,163.34,736.68,0.15125,0.34831,1.0000,0.0275,-1
99517620,TOUCH_RAW,MOVE,0,4,754.23,1659.88,0.69836,0.78481,1.0000,0.0510,-1
99517620,TOUCH_RAW,MOVE,1,4,635.32,704.69,0.58826,0.33318,1.0000,0.0157,-1
99517620,TOUCH_RAW,MOVE,2,4,404.34,643.56,0.37439,0.30428,1.0000,0.0176,-1
99517620,TOUCH_RAW,MOVE,3,4,162.95,735.82,0.15088,0.34791,1.0000,0.0275,-1
99517636,TOUCH_RAW,MOVE,0,4,753.44,1659.59,0.69763,0.78468,1.0000,0.0569,-1
99517636,TOUCH_RAW,MOVE,1,4,634.92,703.54,0.58789,0.33264,1.0000,0.0235,-1
99517636,TOUCH_RAW,MOVE,2,4,403.68,642.70,0.37378,0.30388,1.0000,0.0176,-1
99517636,TOUCH_RAW,MOVE,3,4,162.42,735.25,0.15039,0.34764,1.0000,0.0275,-1
99517653,TOUCH_RAW,MOVE,0,4,753.05,1659.31,0.69727,0.78454,1.0000,0.0569,-1
99517653,TOUCH_RAW,MOVE,1,4,634.92,703.26,0.58789,0.33251,1.0000,0.0157,-1
99517653,TOUCH_RAW,MOVE,2,4,403.68,642.70,0.37378,0.30388,1.0000,0.0176,-1
99517653,TOUCH_RAW,MOVE,3,4,162.42,735.25,0.15039,0.34764,1.0000,0.0275,-1
99517670,TOUCH_RAW,MOVE,0,4,752.39,1657.88,0.69666,0.78387,1.0000,0.0569,-1
99517670,TOUCH_RAW,MOVE,1,4,634.92,703.26,0.58789,0.33251,1.0000,0.0157,-1
99517670,TOUCH_RAW,MOVE,2,4,403.68,642.70,0.37378,0.30388,1.0000,0.0176,-1
99517670,TOUCH_RAW,MOVE,3,4,162.42,735.25,0.15039,0.34764,1.0000,0.0275,-1
99517687,TOUCH_RAW,MOVE,0,4,751.99,1655.88,0.69629,0.78292,1.0000,0.0647,-1
99517687,TOUCH_RAW,MOVE,1,4,634.66,703.26,0.58765,0.33251,1.0000,0.0157,-1
99517687,TOUCH_RAW,MOVE,2,4,403.68,642.70,0.37378,0.30388,1.0000,0.0176,-1
99517687,TOUCH_RAW,MOVE,3,4,162.16,734.96,0.15015,0.34750,1.0000,0.0275,-1
99517703,TOUCH_RAW,MOVE,0,4,752.26,1652.17,0.69653,0.78117,1.0000,0.0647,-1
99517703,TOUCH_RAW,MOVE,1,4,634.53,707.26,0.58752,0.33440,1.0000,0.0157,-1
99517703,TOUCH_RAW,MOVE,2,4,402.89,642.70,0.37305,0.30388,1.0000,0.0176,-1
99517703,TOUCH_RAW,MOVE,3,4,162.16,734.68,0.15015,0.34737,1.0000,0.0275,-1
99517720,TOUCH_RAW,MOVE,0,4,752.26,1647.03,0.69653,0.77874,1.0000,0.0647,-1
99517720,TOUCH_RAW,MOVE,1,4,633.74,710.97,0.58679,0.33616,1.0000,0.0157,-1
99517720,TOUCH_RAW,MOVE,2,4,402.89,642.70,0.37305,0.30388,1.0000,0.0176,-1
99517720,TOUCH_RAW,MOVE,3,4,161.89,734.68,0.14990,0.34737,1.0000,0.0275,-1
99517737,TOUCH_RAW,MOVE,0,4,751.07,1640.17,0.69543,0.77549,1.0000,0.0647,-1
99517737,TOUCH_RAW,MOVE,1,4,633.08,715.54,0.58618,0.33832,1.0000,0.0157,-1
99517737,TOUCH_RAW,MOVE,2,4,401.84,652.13,0.37207,0.30833,1.0000,0.0235,-1
99517737,TOUCH_RAW,MOVE,3,4,161.89,734.68,0.14990,0.34737,1.0000,0.0275,-1
99517754,TOUCH_RAW,MOVE,0,4,746.72,1629.60,0.69141,0.77050,1.0000,0.0569,-1
99517754,TOUCH_RAW,MOVE,1,4,633.74,724.39,0.58679,0.34250,1.0000,0.0137,-1
99517754,TOUCH_RAW,MOVE,2,4,403.55,661.27,0.37366,0.31266,1.0000,0.0176,-1
99517754,TOUCH_RAW,MOVE,3,4,163.48,741.25,0.15137,0.35047,1.0000,0.0255,-1
99517770,TOUCH_RAW,MOVE,0,4,738.37,1613.81,0.68367,0.76303,1.0000,0.0608,-1
99517770,TOUCH_RAW,MOVE,1,4,639.70,737.89,0.59232,0.34888,1.0000,0.0176,-1
99517770,TOUCH_RAW,MOVE,2,4,404.34,671.32,0.37439,0.31741,1.0000,0.0176,-1
99517770,TOUCH_RAW,MOVE,3,4,165.07,749.00,0.15284,0.35414,1.0000,0.0235,-1
99517788,TOUCH_RAW,MOVE,0,4,727.17,1593.66,0.67330,0.75350,1.0000,0.0549,-1
99517788,TOUCH_RAW,MOVE,1,4,646.20,753.92,0.59834,0.35646,1.0000,0.0137,-1
99517788,TOUCH_RAW,MOVE,2,4,406.44,685.03,0.37634,0.32389,1.0000,0.0176,-1
99517788,TOUCH_RAW,MOVE,3,4,167.82,760.59,0.15539,0.35962,1.0000,0.0235,-1
99517805,TOUCH_RAW,MOVE,0,4,715.29,1571.09,0.66230,0.74283,1.0000,0.0569,-1
99517805,TOUCH_RAW,MOVE,1,4,651.65,771.06,0.60338,0.36457,1.0000,0.0059,-1
99517805,TOUCH_RAW,MOVE,2,4,410.75,703.08,0.38032,0.33242,1.0000,0.0275,-1
99517805,TOUCH_RAW,MOVE,3,4,171.52,775.46,0.15882,0.36665,1.0000,0.0275,-1
99517821,TOUCH_RAW,MOVE,0,4,704.71,1550.98,0.65251,0.73332,1.0000,0.0569,-1
99517821,TOUCH_RAW,MOVE,1,4,656.84,789.81,0.60819,0.37343,1.0000,0.0137,-1
99517821,TOUCH_RAW,MOVE,2,4,413.96,720.70,0.38330,0.34075,1.0000,0.0235,-1
99517821,TOUCH_RAW,MOVE,3,4,175.02,791.20,0.16205,0.37409,1.0000,0.0255,-1
99517838,TOUCH_RAW,MOVE,0,4,695.34,1532.60,0.64383,0.72463,1.0000,0.0608,-1
99517838,TOUCH_RAW,MOVE,1,4,662.43,811.91,0.61336,0.38388,1.0000,0.0176,-1
99517838,TOUCH_RAW,MOVE,2,4,415.98,737.13,0.38517,0.34853,1.0000,0.0235,-1
99517838,TOUCH_RAW,MOVE,3,4,178.71,807.66,0.16547,0.38187,1.0000,0.0235,-1
99517854,MIDI_COMMIT,10,2,4
99517855,MIDI_TX,NOTE_OFF,2,65,0
99517855,MIDI_TX,NOTE_ON,2,70,46
99517855,MIDI_TX,NOTE_OFF,3,69,0
99517855,MIDI_TX,NOTE_ON,3,74,43
99517855,MIDI_TX,NOTE_OFF,4,72,0
99517855,MIDI_TX,NOTE_ON,4,77,45
99517855,MIDI_TX,NOTE_OFF,5,76,0
99517855,MIDI_TX,NOTE_ON,5,81,45
99517854,TOUCH_RAW,MOVE,0,4,687.88,1515.52,0.63693,0.71656,1.0000,0.0647,-1
99517854,TOUCH_RAW,MOVE,1,4,665.27,825.34,0.61599,0.39023,1.0000,0.0176,-1
99517854,TOUCH_RAW,MOVE,2,4,417.14,754.21,0.38624,0.35660,1.0000,0.0235,-1
99517854,TOUCH_RAW,MOVE,3,4,181.55,823.61,0.16811,0.38941,1.0000,0.0275,-1
99517871,TOUCH_RAW,MOVE,0,4,680.66,1498.47,0.63024,0.70850,1.0000,0.0569,-1
99517871,TOUCH_RAW,MOVE,1,4,669.73,850.97,0.62012,0.40235,1.0000,0.0176,-1
99517871,TOUCH_RAW,MOVE,2,4,418.58,773.55,0.38758,0.36574,1.0000,0.0235,-1
99517871,TOUCH_RAW,MOVE,3,4,184.84,842.39,0.17115,0.39829,1.0000,0.0235,-1
99517888,TOUCH_RAW,MOVE,0,4,672.12,1481.13,0.62234,0.70030,1.0000,0.0569,-1
99517888,TOUCH_RAW,MOVE,1,4,674.00,877.58,0.62408,0.41493,1.0000,0.0176,-1
99517888,TOUCH_RAW,MOVE,2,4,420.32,795.25,0.38919,0.37600,1.0000,0.0157,-1
99517888,TOUCH_RAW,MOVE,3,4,189.11,862.93,0.17510,0.40800,1.0000,0.0176,-1
99517904,TOUCH_RAW,MOVE,0,4,664.06,1465.64,0.61487,0.69298,1.0000,0.0569,-1
99517904,TOUCH_RAW,MOVE,1,4,677.77,903.78,0.62756,0.42732,1.0000,0.0255,-1
99517904,TOUCH_RAW,MOVE,2,4,422.27,817.80,0.39099,0.38667,1.0000,0.0157,-1
99517904,TOUCH_RAW,MOVE,3,4,194.06,883.21,0.17969,0.41759,1.0000,0.0176,-1
99517921,TOUCH_RAW,MOVE,0,4,655.88,1451.36,0.60730,0.68622,1.0000,0.0510,-1
99517921,TOUCH_RAW,MOVE,1,4,680.93,928.63,0.63049,0.43907,1.0000,0.0176,-1
99517921,TOUCH_RAW,MOVE,2,4,423.72,840.08,0.39233,0.39720,1.0000,0.0157,-1
99517921,TOUCH_RAW,MOVE,3,4,198.54,902.64,0.18384,0.42678,1.0000,0.0235,-1
99517938,MIDI_COMMIT,9,2,4
99517938,MIDI_TX,NOTE_OFF,2,70,0
99517938,MIDI_TX,NOTE_ON,2,63,45
99517938,MIDI_TX,NOTE_OFF,3,74,0
99517938,MIDI_TX,NOTE_ON,3,67,45
99517938,MIDI_TX,NOTE_OFF,4,77,0
99517939,MIDI_TX,NOTE_ON,4,70,45
99517939,MIDI_TX,NOTE_OFF,5,81,0
99517939,MIDI_TX,NOTE_ON,5,74,45
99517938,TOUCH_RAW,MOVE,0,4,648.37,1439.65,0.60034,0.68068,1.0000,0.0569,-1
99517938,TOUCH_RAW,MOVE,1,4,681.99,948.63,0.63147,0.44852,1.0000,0.0176,-1
99517938,TOUCH_RAW,MOVE,2,4,426.23,858.65,0.39465,0.40598,1.0000,0.0157,-1
99517938,TOUCH_RAW,MOVE,3,4,201.71,920.06,0.18677,0.43502,1.0000,0.0176,-1
99517954,TOUCH_RAW,MOVE,0,4,640.72,1429.37,0.59326,0.67582,1.0000,0.0510,-1
99517954,TOUCH_RAW,MOVE,1,4,681.46,964.05,0.63098,0.45582,1.0000,0.0176,-1
99517954,TOUCH_RAW,MOVE,2,4,428.86,874.93,0.39709,0.41368,1.0000,0.0235,-1
99517954,TOUCH_RAW,MOVE,3,4,204.08,935.20,0.18896,0.44218,1.0000,0.0176,-1
99517971,TOUCH_RAW,MOVE,0,4,633.47,1419.65,0.58655,0.67123,1.0000,0.0471,-1
99517971,TOUCH_RAW,MOVE,1,4,680.54,977.19,0.63013,0.46203,1.0000,0.0176,-1
99517971,TOUCH_RAW,MOVE,2,4,430.31,888.64,0.39844,0.42016,1.0000,0.0235,-1
99517971,TOUCH_RAW,MOVE,3,4,205.53,948.05,0.19031,0.44825,1.0000,0.0176,-1
99517988,MIDI_COMMIT,8,2,4
99517988,MIDI_TX,NOTE_OFF,2,63,0
99517989,MIDI_TX,NOTE_ON,2,68,45
99517989,MIDI_TX,NOTE_OFF,3,67,0
99517989,MIDI_TX,NOTE_ON,3,72,42
99517989,MIDI_TX,NOTE_OFF,4,70,0
99517989,MIDI_TX,NOTE_ON,4,75,42
99517989,MIDI_TX,NOTE_OFF,5,74,0
99517989,MIDI_TX,NOTE_ON,5,79,41
99517988,TOUCH_RAW,MOVE,0,4,625.30,1408.23,0.57898,0.66583,1.0000,0.0510,-1
99517988,TOUCH_RAW,MOVE,1,4,679.09,990.33,0.62878,0.46824,1.0000,0.0255,-1
99517988,TOUCH_RAW,MOVE,2,4,428.20,902.07,0.39648,0.42651,1.0000,0.0157,-1
99517988,TOUCH_RAW,MOVE,3,4,206.85,958.91,0.19153,0.45338,1.0000,0.0176,-1
99518005,TOUCH_RAW,MOVE,0,4,617.26,1397.09,0.57153,0.66056,1.0000,0.0510,-1
99518005,TOUCH_RAW,MOVE,1,4,677.24,1001.76,0.62708,0.47364,1.0000,0.0176,-1
99518005,TOUCH_RAW,MOVE,2,4,425.04,913.78,0.39355,0.43205,1.0000,0.0235,-1
99518005,TOUCH_RAW,MOVE,3,4,207.51,968.62,0.19214,0.45798,1.0000,0.0176,-1
99518021,TOUCH_RAW,MOVE,0,4,610.80,1386.52,0.56555,0.65556,1.0000,0.0608,-1
99518021,TOUCH_RAW,MOVE,1,4,675.79,1010.90,0.62573,0.47797,1.0000,0.0176,-1
99518021,TOUCH_RAW,MOVE,2,4,424.25,922.92,0.39282,0.43637,1.0000,0.0235,-1
99518021,TOUCH_RAW,MOVE,3,4,207.38,977.76,0.19202,0.46230,1.0000,0.0176,-1
99518038,TOUCH_RAW,MOVE,0,4,604.20,1376.52,0.55945,0.65084,1.0000,0.0569,-1
99518038,TOUCH_RAW,MOVE,1,4,674.08,1016.89,0.62415,0.48080,1.0000,0.0176,-1
99518038,TOUCH_RAW,MOVE,2,4,424.12,930.06,0.39270,0.43974,1.0000,0.0157,-1
99518038,TOUCH_RAW,MOVE,3,4,207.25,985.19,0.19189,0.46581,1.0000,0.0157,-1
99518055,TOUCH_RAW,MOVE,0,4,598.27,1366.81,0.55396,0.64625,1.0000,0.0569,-1
99518055,TOUCH_RAW,MOVE,1,4,672.76,1020.89,0.62292,0.48269,1.0000,0.0176,-1
99518055,TOUCH_RAW,MOVE,2,4,423.06,935.20,0.39172,0.44218,1.0000,0.0157,-1
99518055,TOUCH_RAW,MOVE,3,4,207.25,990.62,0.19189,0.46838,1.0000,0.0235,-1
99518071,TOUCH_RAW,MOVE,0,4,593.79,1358.53,0.54980,0.64233,1.0000,0.0569,-1
99518071,TOUCH_RAW,MOVE,1,4,671.70,1022.04,0.62195,0.48323,1.0000,0.0176,-1
99518071,TOUCH_RAW,MOVE,2,4,422.40,938.91,0.39111,0.44393,1.0000,0.0157,-1
99518071,TOUCH_RAW,MOVE,3,4,207.38,994.61,0.19202,0.47027,1.0000,0.0235,-1
99518088,TOUCH_RAW,MOVE,0,4,590.49,1351.10,0.54675,0.63882,1.0000,0.0569,-1
